warmup,run_id,message_id,source_row_id,source_timestamp_utc,client_started_at_utc,client_ended_at_utc,http_status,contract_ok,deadline_met,end_to_end_ms,server_processing_ms,storage_write_ms,client_network_overhead_ms,request_bytes,response_bytes,function_version,azure_received_at_utc,azure_persisted_at_utc,error
False,azure-live-20260802T165654Z,msg-00168,historical:075895,2026-05-23T01:53:51.962859300+00:00,2026-08-02T16:57:04.162+00:00,2026-08-02T16:57:04.212+00:00,200,True,True,50.279,6.963,6.699,43.316,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.335Z,2026-08-02T16:57:04.342Z,
False,azure-live-20260802T165654Z,msg-00169,historical:076347,2026-05-23T02:21:42.162752200+00:00,2026-08-02T16:57:04.213+00:00,2026-08-02T16:57:04.258+00:00,200,True,True,44.795,7.335,7.08,37.46,555,609,v3.0-azure-live-replay,2026-08-02T16:57:04.382Z,2026-08-02T16:57:04.389Z,
False,azure-live-20260802T165654Z,msg-00170,historical:076799,2026-05-23T02:49:47.408244+00:00,2026-08-02T16:57:04.259+00:00,2026-08-02T16:57:04.305+00:00,200,True,True,45.351,8.097,7.84,37.254,552,609,v3.0-azure-live-replay,2026-08-02T16:57:04.428Z,2026-08-02T16:57:04.436Z,
False,azure-live-20260802T165654Z,msg-00171,historical:077250,2026-05-23T03:17:26.303728100+00:00,2026-08-02T16:57:04.306+00:00,2026-08-02T16:57:04.353+00:00,200,True,True,47.509,8.264,7.982,39.245,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.475Z,2026-08-02T16:57:04.483Z,
False,azure-live-20260802T165654Z,msg-00172,historical:077702,2026-05-23T03:45:06.028734400+00:00,2026-08-02T16:57:04.354+00:00,2026-08-02T16:57:04.410+00:00,200,True,True,56.164,15.142,14.883,41.022,555,612,v3.0-azure-live-replay,2026-08-02T16:57:04.523Z,2026-08-02T16:57:04.538Z,
False,azure-live-20260802T165654Z,msg-00173,historical:078154,2026-05-23T04:13:47.949772100+00:00,2026-08-02T16:57:04.411+00:00,2026-08-02T16:57:04.458+00:00,200,True,True,46.458,7.682,7.424,38.776,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.581Z,2026-08-02T16:57:04.588Z,
False,azure-live-20260802T165654Z,msg-00174,historical:078606,2026-05-23T04:42:49.428411100+00:00,2026-08-02T16:57:04.459+00:00,2026-08-02T16:57:04.503+00:00,200,True,True,44.43,7.49,7.235,36.94,555,609,v3.0-azure-live-replay,2026-08-02T16:57:04.627Z,2026-08-02T16:57:04.634Z,
False,azure-live-20260802T165654Z,msg-00175,historical:079057,2026-05-23T05:11:17.882377700+00:00,2026-08-02T16:57:04.504+00:00,2026-08-02T16:57:04.548+00:00,200,True,True,43.761,7.165,6.918,36.596,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.672Z,2026-08-02T16:57:04.679Z,
False,azure-live-20260802T165654Z,msg-00176,historical:079509,2026-05-23T05:39:11.470477600+00:00,2026-08-02T16:57:04.548+00:00,2026-08-02T16:57:04.595+00:00,200,True,True,46.296,9.115,8.88,37.181,555,609,v3.0-azure-live-replay,2026-08-02T16:57:04.716Z,2026-08-02T16:57:04.726Z,
False,azure-live-20260802T165654Z,msg-00177,historical:079961,2026-05-23T06:07:22.721258600+00:00,2026-08-02T16:57:04.595+00:00,2026-08-02T16:57:04.641+00:00,200,True,True,45.784,8.894,8.656,36.89,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.764Z,2026-08-02T16:57:04.773Z,
False,azure-live-20260802T165654Z,msg-00178,historical:080413,2026-05-23T06:36:04.849872+00:00,2026-08-02T16:57:04.643+00:00,2026-08-02T16:57:04.687+00:00,200,True,True,44.33,6.804,6.567,37.526,552,610,v3.0-azure-live-replay,2026-08-02T16:57:04.812Z,2026-08-02T16:57:04.819Z,
False,azure-live-20260802T165654Z,msg-00179,historical:080865,2026-05-23T07:04:29.141823100+00:00,2026-08-02T16:57:04.688+00:00,2026-08-02T16:57:04.733+00:00,200,True,True,44.659,7.539,7.296,37.12,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.857Z,2026-08-02T16:57:04.864Z,
False,azure-live-20260802T165654Z,msg-00180,historical:081316,2026-05-23T07:32:20.966879600+00:00,2026-08-02T16:57:04.734+00:00,2026-08-02T16:57:04.783+00:00,200,True,True,49.07,7.901,7.555,41.169,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.902Z,2026-08-02T16:57:04.910Z,
False,azure-live-20260802T165654Z,msg-00181,historical:081768,2026-05-23T08:00:15.867240600+00:00,2026-08-02T16:57:04.784+00:00,2026-08-02T16:57:04.829+00:00,200,True,True,44.908,7.367,7.118,37.541,555,610,v3.0-azure-live-replay,2026-08-02T16:57:04.953Z,2026-08-02T16:57:04.960Z,
False,azure-live-20260802T165654Z,msg-00182,historical:082220,2026-05-23T08:27:35.861506900+00:00,2026-08-02T16:57:04.831+00:00,2026-08-02T16:57:04.879+00:00,200,True,True,48.06,11.181,10.856,36.879,555,612,v3.0-azure-live-replay,2026-08-02T16:57:04.999Z,2026-08-02T16:57:05.010Z,
False,azure-live-20260802T165654Z,msg-00183,historical:082672,2026-05-23T08:54:52.105710+00:00,2026-08-02T16:57:04.880+00:00,2026-08-02T16:57:04.931+00:00,200,True,True,50.791,8.098,7.826,42.693,552,610,v3.0-azure-live-replay,2026-08-02T16:57:05.053Z,2026-08-02T16:57:05.061Z,
False,azure-live-20260802T165654Z,msg-00184,historical:083123,2026-05-23T09:22:19.949833300+00:00,2026-08-02T16:57:04.932+00:00,2026-08-02T16:57:04.976+00:00,200,True,True,44.041,7.242,7.002,36.799,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.100Z,2026-08-02T16:57:05.107Z,
False,azure-live-20260802T165654Z,msg-00185,historical:083575,2026-05-23T09:49:50.820402500+00:00,2026-08-02T16:57:04.976+00:00,2026-08-02T16:57:05.022+00:00,200,True,True,45.438,7.351,7.107,38.087,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.146Z,2026-08-02T16:57:05.153Z,
False,azure-live-20260802T165654Z,msg-00186,historical:084027,2026-05-23T10:17:40.450437400+00:00,2026-08-02T16:57:05.022+00:00,2026-08-02T16:57:05.078+00:00,200,True,True,55.435,13.793,13.552,41.642,555,612,v3.0-azure-live-replay,2026-08-02T16:57:05.192Z,2026-08-02T16:57:05.206Z,
False,azure-live-20260802T165654Z,msg-00187,historical:084479,2026-05-23T10:45:05.142571+00:00,2026-08-02T16:57:05.079+00:00,2026-08-02T16:57:05.125+00:00,200,True,True,46.451,8.193,7.932,38.258,552,610,v3.0-azure-live-replay,2026-08-02T16:57:05.247Z,2026-08-02T16:57:05.255Z,
False,azure-live-20260802T165654Z,msg-00188,historical:084930,2026-05-23T11:12:37.858765200+00:00,2026-08-02T16:57:05.127+00:00,2026-08-02T16:57:05.174+00:00,200,True,True,47.407,10.314,10.063,37.093,555,612,v3.0-azure-live-replay,2026-08-02T16:57:05.295Z,2026-08-02T16:57:05.305Z,
False,azure-live-20260802T165654Z,msg-00189,historical:085382,2026-05-23T11:40:33.718374100+00:00,2026-08-02T16:57:05.175+00:00,2026-08-02T16:57:05.221+00:00,200,True,True,46.12,9.036,8.794,37.084,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.344Z,2026-08-02T16:57:05.353Z,
False,azure-live-20260802T165654Z,msg-00190,historical:085834,2026-05-23T12:08:28.005776700+00:00,2026-08-02T16:57:05.222+00:00,2026-08-02T16:57:05.268+00:00,200,True,True,45.598,7.591,7.36,38.007,555,609,v3.0-azure-live-replay,2026-08-02T16:57:05.391Z,2026-08-02T16:57:05.399Z,
False,azure-live-20260802T165654Z,msg-00191,historical:086286,2026-05-23T12:38:08.674349100+00:00,2026-08-02T16:57:05.269+00:00,2026-08-02T16:57:05.313+00:00,200,True,True,43.692,7.679,7.44,36.013,555,609,v3.0-azure-live-replay,2026-08-02T16:57:05.437Z,2026-08-02T16:57:05.445Z,
False,azure-live-20260802T165654Z,msg-00192,historical:086737,2026-05-23T13:07:29.744139100+00:00,2026-08-02T16:57:05.314+00:00,2026-08-02T16:57:05.360+00:00,200,True,True,46.606,6.82,6.583,39.786,555,609,v3.0-azure-live-replay,2026-08-02T16:57:05.483Z,2026-08-02T16:57:05.490Z,
False,azure-live-20260802T165654Z,msg-00193,historical:087189,2026-05-23T13:36:15.828950600+00:00,2026-08-02T16:57:05.361+00:00,2026-08-02T16:57:05.407+00:00,200,True,True,45.247,7.446,7.205,37.801,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.529Z,2026-08-02T16:57:05.537Z,
False,azure-live-20260802T165654Z,msg-00194,historical:087641,2026-05-23T14:05:32.731615100+00:00,2026-08-02T16:57:05.408+00:00,2026-08-02T16:57:05.452+00:00,200,True,True,44.877,7.506,7.262,37.371,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.576Z,2026-08-02T16:57:05.583Z,
False,azure-live-20260802T165654Z,msg-00195,historical:088093,2026-05-23T14:33:42.988376200+00:00,2026-08-02T16:57:05.453+00:00,2026-08-02T16:57:05.503+00:00,200,True,True,49.611,10.746,10.503,38.865,555,612,v3.0-azure-live-replay,2026-08-02T16:57:05.622Z,2026-08-02T16:57:05.633Z,
False,azure-live-20260802T165654Z,msg-00196,historical:088544,2026-05-23T15:02:30.985383600+00:00,2026-08-02T16:57:05.504+00:00,2026-08-02T16:57:05.556+00:00,200,True,True,51.991,14.94,14.699,37.051,555,611,v3.0-azure-live-replay,2026-08-02T16:57:05.672Z,2026-08-02T16:57:05.687Z,
False,azure-live-20260802T165654Z,msg-00197,historical:088996,2026-05-23T15:27:01.829493500+00:00,2026-08-02T16:57:05.557+00:00,2026-08-02T16:57:05.619+00:00,200,True,True,61.333,7.508,7.243,53.825,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.742Z,2026-08-02T16:57:05.749Z,
False,azure-live-20260802T165654Z,msg-00198,historical:089448,2026-05-23T15:51:48.211318500+00:00,2026-08-02T16:57:05.620+00:00,2026-08-02T16:57:05.665+00:00,200,True,True,44.447,8.141,7.901,36.306,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.788Z,2026-08-02T16:57:05.796Z,
False,azure-live-20260802T165654Z,msg-00199,historical:089900,2026-05-23T16:17:37.295844500+00:00,2026-08-02T16:57:05.665+00:00,2026-08-02T16:57:05.710+00:00,200,True,True,44.773,7.085,6.854,37.688,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.834Z,2026-08-02T16:57:05.841Z,
False,azure-live-20260802T165654Z,msg-00200,historical:090351,2026-05-23T16:44:06.837296+00:00,2026-08-02T16:57:05.711+00:00,2026-08-02T16:57:05.756+00:00,200,True,True,45.133,7.388,7.154,37.745,552,610,v3.0-azure-live-replay,2026-08-02T16:57:05.880Z,2026-08-02T16:57:05.887Z,
False,azure-live-20260802T165654Z,msg-00201,historical:090803,2026-05-23T17:08:39.312474200+00:00,2026-08-02T16:57:05.758+00:00,2026-08-02T16:57:05.808+00:00,200,True,True,50.473,7.644,7.408,42.829,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.926Z,2026-08-02T16:57:05.934Z,
False,azure-live-20260802T165654Z,msg-00202,historical:091255,2026-05-23T17:33:00.484714900+00:00,2026-08-02T16:57:05.810+00:00,2026-08-02T16:57:05.856+00:00,200,True,True,45.827,8.237,7.917,37.59,555,610,v3.0-azure-live-replay,2026-08-02T16:57:05.978Z,2026-08-02T16:57:05.987Z,
False,azure-live-20260802T165654Z,msg-00203,historical:091707,2026-05-23T17:57:34.713086800+00:00,2026-08-02T16:57:05.857+00:00,2026-08-02T16:57:05.902+00:00,200,True,True,45.348,7.57,7.333,37.778,555,609,v3.0-azure-live-replay,2026-08-02T16:57:06.025Z,2026-08-02T16:57:06.033Z,
False,azure-live-20260802T165654Z,msg-00204,historical:092159,2026-05-23T18:22:06.727676100+00:00,2026-08-02T16:57:05.903+00:00,2026-08-02T16:57:05.953+00:00,200,True,True,49.424,7.318,7.084,42.106,555,610,v3.0-azure-live-replay,2026-08-02T16:57:06.077Z,2026-08-02T16:57:06.084Z,
